id,date,commodity_group,commodity_id,commodity,price
9118321,2023-05-04,Edible Oils,21,Vanaspati (Packed),126
9118730,2023-05-04,Grains & Pulses,22,Wheat,39
9119107,2023-05-05,Grains & Pulses,1,Atta (Wheat),37
9119507,2023-05-05,Grains & Pulses,2,Gram Dal,69
9119898,2023-05-05,Edible Oils,3,Groundnut Oil (Packed),196
9120200,2023-05-05,Others,4,Gur,53
9120587,2023-05-05,Grains & Pulses,5,Masoor Dal,99
9120989,2023-05-05,Others,6,Milk @,40
9121381,2023-05-05,Grains & Pulses,7,Moong Dal,121
9121780,2023-05-05,Edible Oils,8,Mustard Oil (Packed),177
9122173,2023-05-05,Vegetables,9,Onion,19
9122568,2023-05-05,Edible Oils,10,Palm Oil (Packed),97
9122883,2023-05-05,Vegetables,11,Potato,23
9123282,2023-05-05,Grains & Pulses,12,Rice,57
9123683,2023-05-05,Others,13,Salt Pack (Iodised),26
9124430,2023-05-05,Others,15,Sugar,40
9124828,2023-05-05,Edible Oils,16,Sunflower Oil (Packed),126
9125188,2023-05-05,Others,17,Tea Loose,303
9125576,2023-05-05,Vegetables,18,Tomato,14
9125968,2023-05-05,Grains & Pulses,19,Tur/Arhar Dal,134
9126365,2023-05-05,Grains & Pulses,20,Urad Dal,117
9126755,2023-05-05,Edible Oils,21,Vanaspati (Packed),123
9127130,2023-05-05,Grains & Pulses,22,Wheat,39
9127488,2023-05-06,Grains & Pulses,1,Atta (Wheat),37
9127889,2023-05-06,Grains & Pulses,2,Gram Dal,69
9128278,2023-05-06,Edible Oils,3,Groundnut Oil (Packed),196
9128569,2023-05-06,Others,4,Gur,53
9128958,2023-05-06,Grains & Pulses,5,Masoor Dal,99
9129359,2023-05-06,Others,6,Milk @,40
9129751,2023-05-06,Grains & Pulses,7,Moong Dal,121
9130150,2023-05-06,Edible Oils,8,Mustard Oil (Packed),177
9130543,2023-05-06,Vegetables,9,Onion,19
9130937,2023-05-06,Edible Oils,10,Palm Oil (Packed),97
9131269,2023-05-06,Vegetables,11,Potato,23
9131666,2023-05-06,Grains & Pulses,12,Rice,57
9132067,2023-05-06,Others,13,Salt Pack (Iodised),26
9132806,2023-05-06,Others,15,Sugar,40
9133200,2023-05-06,Edible Oils,16,Sunflower Oil (Packed),126
9133564,2023-05-06,Others,17,Tea Loose,303
9133948,2023-05-06,Vegetables,18,Tomato,14
9134343,2023-05-06,Grains & Pulses,19,Tur/Arhar Dal,134
9134741,2023-05-06,Grains & Pulses,20,Urad Dal,117
9135133,2023-05-06,Edible Oils,21,Vanaspati (Packed),123
9135513,2023-05-06,Grains & Pulses,22,Wheat,39
9135848,2023-05-07,Grains & Pulses,1,Atta (Wheat),37
9136126,2023-05-07,Grains & Pulses,2,Gram Dal,69
9136397,2023-05-07,Edible Oils,3,Groundnut Oil (Packed),196
9136618,2023-05-07,Others,4,Gur,53
9136891,2023-05-07,Grains & Pulses,5,Masoor Dal,99
9137168,2023-05-07,Others,6,Milk @,40
9137439,2023-05-07,Grains & Pulses,7,Moong Dal,121
9137716,2023-05-07,Edible Oils,8,Mustard Oil (Packed),177
9137990,2023-05-07,Vegetables,9,Onion,19
9138260,2023-05-07,Edible Oils,10,Palm Oil (Packed),97
9138495,2023-05-07,Vegetables,11,Potato,23
9138769,2023-05-07,Grains & Pulses,12,Rice,57
9139044,2023-05-07,Others,13,Salt Pack (Iodised),26
9139564,2023-05-07,Others,15,Sugar,40
9139834,2023-05-07,Edible Oils,16,Sunflower Oil (Packed),126
9140086,2023-05-07,Others,17,Tea Loose,303
9140353,2023-05-07,Vegetables,18,Tomato,14
9140626,2023-05-07,Grains & Pulses,19,Tur/Arhar Dal,134
9140904,2023-05-07,Grains & Pulses,20,Urad Dal,117
9141177,2023-05-07,Edible Oils,21,Vanaspati (Packed),123
9141446,2023-05-07,Grains & Pulses,22,Wheat,39
9141705,2023-07-04,Grains & Pulses,1,Atta (Wheat),40
9142177,2023-07-04,Grains & Pulses,2,Gram Dal,72
9142630,2023-07-04,Edible Oils,3,Groundnut Oil (Packed),187
9142967,2023-07-04,Others,4,Gur,61
9143421,2023-07-04,Grains & Pulses,5,Masoor Dal,81
9143893,2023-07-04,Others,6,Milk @,40
9144353,2023-07-04,Grains & Pulses,7,Moong Dal,117
9144821,2023-07-04,Edible Oils,8,Mustard Oil (Packed),159
9145280,2023-07-04,Vegetables,9,Onion,21
9145744,2023-07-04,Edible Oils,10,Palm Oil (Packed),86
9146106,2023-07-04,Vegetables,11,Potato,26
9146574,2023-07-04,Grains & Pulses,12,Rice,59
9147046,2023-07-04,Others,13,Salt Pack (Iodised),27
9147918,2023-07-04,Others,15,Sugar,42
9148387,2023-07-04,Edible Oils,16,Sunflower Oil (Packed),112
9148803,2023-07-04,Others,17,Tea Loose,303
9149255,2023-07-04,Vegetables,18,Tomato,117
9149649,2023-07-04,Grains & Pulses,19,Tur/Arhar Dal,158
9150111,2023-07-04,Grains & Pulses,20,Urad Dal,128
9150562,2023-07-04,Edible Oils,21,Vanaspati (Packed),107
9150992,2023-07-04,Grains & Pulses,22,Wheat,41
9151400,2023-07-05,Grains & Pulses,1,Atta (Wheat),40
9151877,2023-07-05,Grains & Pulses,2,Gram Dal,72
9152335,2023-07-05,Edible Oils,3,Groundnut Oil (Packed),187
9152678,2023-07-05,Others,4,Gur,61
9153136,2023-07-05,Grains & Pulses,5,Masoor Dal,81
9153614,2023-07-05,Others,6,Milk @,40
9154080,2023-07-05,Grains & Pulses,7,Moong Dal,117
9154552,2023-07-05,Edible Oils,8,Mustard Oil (Packed),159
9155016,2023-07-05,Vegetables,9,Onion,21
9155480,2023-07-05,Edible Oils,10,Palm Oil (Packed),86
9155847,2023-07-05,Vegetables,11,Potato,26
9156317,2023-07-05,Grains & Pulses,12,Rice,59
9156796,2023-07-05,Others,13,Salt Pack (Iodised),27
9157676,2023-07-05,Others,15,Sugar,42
9158149,2023-07-05,Edible Oils,16,Sunflower Oil (Packed),112
9158569,2023-07-05,Others,17,Tea Loose,303
9159026,2023-07-05,Vegetables,18,Tomato,117
9159443,2023-07-05,Grains & Pulses,19,Tur/Arhar Dal,158
9159905,2023-07-05,Grains & Pulses,20,Urad Dal,128
9160361,2023-07-05,Edible Oils,21,Vanaspati (Packed),107
9160795,2023-07-05,Grains & Pulses,22,Wheat,41
9161206,2023-07-06,Grains & Pulses,1,Atta (Wheat),40
9161671,2023-07-06,Grains & Pulses,2,Gram Dal,72
9162118,2023-07-06,Edible Oils,3,Groundnut Oil (Packed),187
9162453,2023-07-06,Others,4,Gur,61
9162900,2023-07-06,Grains & Pulses,5,Masoor Dal,81
9163367,2023-07-06,Others,6,Milk @,40
9163824,2023-07-06,Grains & Pulses,7,Moong Dal,120
9164287,2023-07-06,Edible Oils,8,Mustard Oil (Packed),159
9164744,2023-07-06,Vegetables,9,Onion,24
9165200,2023-07-06,Edible Oils,10,Palm Oil (Packed),89
9165560,2023-07-06,Vegetables,11,Potato,25
9166022,2023-07-06,Grains & Pulses,12,Rice,59
9166488,2023-07-06,Others,13,Salt Pack (Iodised),27
9167350,2023-07-06,Others,15,Sugar,42
9167812,2023-07-06,Edible Oils,16,Sunflower Oil (Packed),112
9168227,2023-07-06,Others,17,Tea Loose,303
9168676,2023-07-06,Vegetables,18,Tomato,117
9169103,2023-07-06,Grains & Pulses,19,Tur/Arhar Dal,158
9169560,2023-07-06,Grains & Pulses,20,Urad Dal,128
9170006,2023-07-06,Edible Oils,21,Vanaspati (Packed),107
9170433,2023-07-06,Grains & Pulses,22,Wheat,41
9170834,2023-07-07,Grains & Pulses,1,Atta (Wheat),39
9171294,2023-07-07,Grains & Pulses,2,Gram Dal,69
9171735,2023-07-07,Edible Oils,3,Groundnut Oil (Packed),187
9172061,2023-07-07,Others,4,Gur,57
9172501,2023-07-07,Grains & Pulses,5,Masoor Dal,81
9172960,2023-07-07,Others,6,Milk @,40
9173409,2023-07-07,Grains & Pulses,7,Moong Dal,112
9173865,2023-07-07,Edible Oils,8,Mustard Oil (Packed),159
9174314,2023-07-07,Vegetables,9,Onion,24
9174764,2023-07-07,Edible Oils,10,Palm Oil (Packed),91
9175119,2023-07-07,Vegetables,11,Potato,25
9175574,2023-07-07,Grains & Pulses,12,Rice,59
9176033,2023-07-07,Others,13,Salt Pack (Iodised),27
9176881,2023-07-07,Others,15,Sugar,41
9177336,2023-07-07,Edible Oils,16,Sunflower Oil (Packed),112
9177741,2023-07-07,Others,17,Tea Loose,303
9178181,2023-07-07,Vegetables,18,Tomato,105
9178612,2023-07-07,Grains & Pulses,19,Tur/Arhar Dal,158
9179061,2023-07-07,Grains & Pulses,20,Urad Dal,128
9179499,2023-07-07,Edible Oils,21,Vanaspati (Packed),107
9179920,2023-07-07,Grains & Pulses,22,Wheat,39
9180309,2023-07-08,Grains & Pulses,1,Atta (Wheat),39
9180690,2023-07-08,Grains & Pulses,2,Gram Dal,69
9181055,2023-07-08,Edible Oils,3,Groundnut Oil (Packed),187
9181335,2023-07-08,Others,4,Gur,57
9181697,2023-07-08,Grains & Pulses,5,Masoor Dal,81
9182076,2023-07-08,Others,6,Milk @,40
9182447,2023-07-08,Grains & Pulses,7,Moong Dal,112
9182824,2023-07-08,Edible Oils,8,Mustard Oil (Packed),159
9183198,2023-07-08,Vegetables,9,Onion,24
9183571,2023-07-08,Edible Oils,10,Palm Oil (Packed),91
9183870,2023-07-08,Vegetables,11,Potato,25
9184247,2023-07-08,Grains & Pulses,12,Rice,59
9184625,2023-07-08,Others,13,Salt Pack (Iodised),27
9185331,2023-07-08,Others,15,Sugar,41
9185704,2023-07-08,Edible Oils,16,Sunflower Oil (Packed),112
9186036,2023-07-08,Others,17,Tea Loose,303
9186399,2023-07-08,Vegetables,18,Tomato,105
9186758,2023-07-08,Grains & Pulses,19,Tur/Arhar Dal,158
9187128,2023-07-08,Grains & Pulses,20,Urad Dal,128
9187491,2023-07-08,Edible Oils,21,Vanaspati (Packed),107
9187840,2023-07-08,Grains & Pulses,22,Wheat,39
9188162,2023-07-09,Grains & Pulses,1,Atta (Wheat),39
9188477,2023-07-09,Grains & Pulses,2,Gram Dal,69
9188785,2023-07-09,Edible Oils,3,Groundnut Oil (Packed),187
9189031,2023-07-09,Others,4,Gur,57
9189338,2023-07-09,Grains & Pulses,5,Masoor Dal,81
9189653,2023-07-09,Others,6,Milk @,40
9189960,2023-07-09,Grains & Pulses,7,Moong Dal,112
9190273,2023-07-09,Edible Oils,8,Mustard Oil (Packed),159
9190583,2023-07-09,Vegetables,9,Onion,24
9190891,2023-07-09,Edible Oils,10,Palm Oil (Packed),91
9191149,2023-07-09,Vegetables,11,Potato,25
9191460,2023-07-09,Grains & Pulses,12,Rice,59
9191774,2023-07-09,Others,13,Salt Pack (Iodised),27
9192361,2023-07-09,Others,15,Sugar,41
9192670,2023-07-09,Edible Oils,16,Sunflower Oil (Packed),112
9192959,2023-07-09,Others,17,Tea Loose,303
9193263,2023-07-09,Vegetables,18,Tomato,105
9193559,2023-07-09,Grains & Pulses,19,Tur/Arhar Dal,158
9193872,2023-07-09,Grains & Pulses,20,Urad Dal,128
9194180,2023-07-09,Edible Oils,21,Vanaspati (Packed),107
9194480,2023-07-09,Grains & Pulses,22,Wheat,39
9194770,2023-07-10,Grains & Pulses,1,Atta (Wheat),39
9195245,2023-07-10,Grains & Pulses,2,Gram Dal,69
9195697,2023-07-10,Edible Oils,3,Groundnut Oil (Packed),187
9196035,2023-07-10,Others,4,Gur,57
9196492,2023-07-10,Grains & Pulses,5,Masoor Dal,81
9196963,2023-07-10,Others,6,Milk @,40
9197426,2023-07-10,Grains & Pulses,7,Moong Dal,112
9197894,2023-07-10,Edible Oils,8,Mustard Oil (Packed),159
9198354,2023-07-10,Vegetables,9,Onion,27
9198820,2023-07-10,Edible Oils,10,Palm Oil (Packed),91
9199183,2023-07-10,Vegetables,11,Potato,29
9199656,2023-07-10,Grains & Pulses,12,Rice,59
9200128,2023-07-10,Others,13,Salt Pack (Iodised),27
9200999,2023-07-10,Others,15,Sugar,41
9201466,2023-07-10,Edible Oils,16,Sunflower Oil (Packed),112
9201883,2023-07-10,Others,17,Tea Loose,303
9202329,2023-07-10,Vegetables,18,Tomato,123
9202774,2023-07-10,Grains & Pulses,19,Tur/Arhar Dal,158
9203238,2023-07-10,Grains & Pulses,20,Urad Dal,128
9203690,2023-07-10,Edible Oils,21,Vanaspati (Packed),107
9204128,2023-07-10,Grains & Pulses,22,Wheat,39
9204536,2023-04-19,Grains & Pulses,1,Atta (Wheat),39
9204988,2023-04-19,Grains & Pulses,2,Gram Dal,71
9205423,2023-04-19,Edible Oils,3,Groundnut Oil (Packed),191
9205752,2023-04-19,Others,4,Gur,56
9206186,2023-04-19,Grains & Pulses,5,Masoor Dal,99
9206639,2023-04-19,Others,6,Milk @,40
9207076,2023-04-19,Grains & Pulses,7,Moong Dal,111
9207525,2023-04-19,Edible Oils,8,Mustard Oil (Packed),181
9207967,2023-04-19,Vegetables,9,Onion,26
9208413,2023-04-19,Edible Oils,10,Palm Oil (Packed),99
9208764,2023-04-19,Vegetables,11,Potato,23
9209215,2023-04-19,Grains & Pulses,12,Rice,59
9209669,2023-04-19,Others,13,Salt Pack (Iodised),26
9210508,2023-04-19,Others,15,Sugar,41
9210954,2023-04-19,Edible Oils,16,Sunflower Oil (Packed),131
9211356,2023-04-19,Others,17,Tea Loose,303
9211789,2023-04-19,Vegetables,18,Tomato,21
9212231,2023-04-19,Grains & Pulses,19,Tur/Arhar Dal,131
9212676,2023-04-19,Grains & Pulses,20,Urad Dal,121
9213107,2023-04-19,Edible Oils,21,Vanaspati (Packed),121
9213529,2023-04-19,Grains & Pulses,22,Wheat,41
9213920,2023-04-20,Grains & Pulses,1,Atta (Wheat),39
9214372,2023-04-20,Grains & Pulses,2,Gram Dal,71
9214805,2023-04-20,Edible Oils,3,Groundnut Oil (Packed),191
9215133,2023-04-20,Others,4,Gur,56
9215565,2023-04-20,Grains & Pulses,5,Masoor Dal,99
9216017,2023-04-20,Others,6,Milk @,40
9216454,2023-04-20,Grains & Pulses,7,Moong Dal,111
9216902,2023-04-20,Edible Oils,8,Mustard Oil (Packed),181
9217341,2023-04-20,Vegetables,9,Onion,23
9217784,2023-04-20,Edible Oils,10,Palm Oil (Packed),99
9218135,2023-04-20,Vegetables,11,Potato,21
9218584,2023-04-20,Grains & Pulses,12,Rice,59
9219035,2023-04-20,Others,13,Salt Pack (Iodised),26
9219868,2023-04-20,Others,15,Sugar,41
9220312,2023-04-20,Edible Oils,16,Sunflower Oil (Packed),131
9220714,2023-04-20,Others,17,Tea Loose,303
9221145,2023-04-20,Vegetables,18,Tomato,21
9221584,2023-04-20,Grains & Pulses,19,Tur/Arhar Dal,131
9222027,2023-04-20,Grains & Pulses,20,Urad Dal,121
9222458,2023-04-20,Edible Oils,21,Vanaspati (Packed),121
9222879,2023-04-20,Grains & Pulses,22,Wheat,41
9223270,2023-04-21,Grains & Pulses,1,Atta (Wheat),39
9223700,2023-04-21,Grains & Pulses,2,Gram Dal,71
9224115,2023-04-21,Edible Oils,3,Groundnut Oil (Packed),191
9224438,2023-04-21,Others,4,Gur,56
9224849,2023-04-21,Grains & Pulses,5,Masoor Dal,99
9225280,2023-04-21,Others,6,Milk @,40
9225695,2023-04-21,Grains & Pulses,7,Moong Dal,109
9226122,2023-04-21,Edible Oils,8,Mustard Oil (Packed),183
9226547,2023-04-21,Vegetables,9,Onion,23
9226970,2023-04-21,Edible Oils,10,Palm Oil (Packed),98
9227311,2023-04-21,Vegetables,11,Potato,23
9227740,2023-04-21,Grains & Pulses,12,Rice,59
9228171,2023-04-21,Others,13,Salt Pack (Iodised),26
9228974,2023-04-21,Others,15,Sugar,41
9229397,2023-04-21,Edible Oils,16,Sunflower Oil (Packed),131
9229780,2023-04-21,Others,17,Tea Loose,303
9230188,2023-04-21,Vegetables,18,Tomato,19
9230607,2023-04-21,Grains & Pulses,19,Tur/Arhar Dal,133
9231030,2023-04-21,Grains & Pulses,20,Urad Dal,119
9231440,2023-04-21,Edible Oils,21,Vanaspati (Packed),121
9231842,2023-04-21,Grains & Pulses,22,Wheat,41
9232204,2023-04-22,Grains & Pulses,1,Atta (Wheat),39
9232497,2023-04-22,Grains & Pulses,2,Gram Dal,71
9232779,2023-04-22,Edible Oils,3,Groundnut Oil (Packed),191
9233001,2023-04-22,Others,4,Gur,56
9233284,2023-04-22,Grains & Pulses,5,Masoor Dal,99
9233577,2023-04-22,Others,6,Milk @,40
9233863,2023-04-22,Grains & Pulses,7,Moong Dal,109
9234155,2023-04-22,Edible Oils,8,Mustard Oil (Packed),183
9234443,2023-04-22,Vegetables,9,Onion,23
9234731,2023-04-22,Edible Oils,10,Palm Oil (Packed),98
9234965,2023-04-22,Vegetables,11,Potato,23
9235257,2023-04-22,Grains & Pulses,12,Rice,59
9235551,2023-04-22,Others,13,Salt Pack (Iodised),26
9236102,2023-04-22,Others,15,Sugar,41
9236390,2023-04-22,Edible Oils,16,Sunflower Oil (Packed),131
9236652,2023-04-22,Others,17,Tea Loose,303
9236934,2023-04-22,Vegetables,18,Tomato,19
9237223,2023-04-22,Grains & Pulses,19,Tur/Arhar Dal,133
9237513,2023-04-22,Grains & Pulses,20,Urad Dal,119
9237799,2023-04-22,Edible Oils,21,Vanaspati (Packed),121
9238074,2023-04-22,Grains & Pulses,22,Wheat,41
9238326,2023-04-23,Grains & Pulses,1,Atta (Wheat),39
9238598,2023-04-23,Grains & Pulses,2,Gram Dal,71
9238860,2023-04-23,Edible Oils,3,Groundnut Oil (Packed),191
9239080,2023-04-23,Others,4,Gur,56
9239350,2023-04-23,Grains & Pulses,5,Masoor Dal,99
9239621,2023-04-23,Others,6,Milk @,40
9239889,2023-04-23,Grains & Pulses,7,Moong Dal,109
9240160,2023-04-23,Edible Oils,8,Mustard Oil (Packed),183
9240427,2023-04-23,Vegetables,9,Onion,23
9240692,2023-04-23,Edible Oils,10,Palm Oil (Packed),98
9240916,2023-04-23,Vegetables,11,Potato,23
9241186,2023-04-23,Grains & Pulses,12,Rice,59
9241457,2023-04-23,Others,13,Salt Pack (Iodised),26
9241971,2023-04-23,Others,15,Sugar,41
9242238,2023-04-23,Edible Oils,16,Sunflower Oil (Packed),131
9242486,2023-04-23,Others,17,Tea Loose,303
9242751,2023-04-23,Vegetables,18,Tomato,19
9243019,2023-04-23,Grains & Pulses,19,Tur/Arhar Dal,133
9243291,2023-04-23,Grains & Pulses,20,Urad Dal,119
9243558,2023-04-23,Edible Oils,21,Vanaspati (Packed),121
9243821,2023-04-23,Grains & Pulses,22,Wheat,41
9244073,2023-04-24,Grains & Pulses,1,Atta (Wheat),39
9244522,2023-04-24,Grains & Pulses,2,Gram Dal,71
9244951,2023-04-24,Edible Oils,3,Groundnut Oil (Packed),191
9245272,2023-04-24,Others,4,Gur,56
9245703,2023-04-24,Grains & Pulses,5,Masoor Dal,99
9246153,2023-04-24,Others,6,Milk @,40
9246588,2023-04-24,Grains & Pulses,7,Moong Dal,109
9247034,2023-04-24,Edible Oils,8,Mustard Oil (Packed),183
9247471,2023-04-24,Vegetables,9,Onion,23
9247913,2023-04-24,Edible Oils,10,Palm Oil (Packed),98
9248270,2023-04-24,Vegetables,11,Potato,26
9248716,2023-04-24,Grains & Pulses,12,Rice,59
9249166,2023-04-24,Others,13,Salt Pack (Iodised),26
9249993,2023-04-24,Others,15,Sugar,41
9250436,2023-04-24,Edible Oils,16,Sunflower Oil (Packed),131
9250834,2023-04-24,Others,17,Tea Loose,303
9251264,2023-04-24,Vegetables,18,Tomato,17
9251702,2023-04-24,Grains & Pulses,19,Tur/Arhar Dal,133
9252143,2023-04-24,Grains & Pulses,20,Urad Dal,119
9252570,2023-04-24,Edible Oils,21,Vanaspati (Packed),121
9252987,2023-04-24,Grains & Pulses,22,Wheat,41
9253370,2023-04-25,Grains & Pulses,1,Atta (Wheat),39
9253806,2023-04-25,Grains & Pulses,2,Gram Dal,71
9254222,2023-04-25,Edible Oils,3,Groundnut Oil (Packed),191
9254530,2023-04-25,Others,4,Gur,56
9254945,2023-04-25,Grains & Pulses,5,Masoor Dal,96
9255380,2023-04-25,Others,6,Milk @,40
9255799,2023-04-25,Grains & Pulses,7,Moong Dal,113
9256230,2023-04-25,Edible Oils,8,Mustard Oil (Packed),183
9256654,2023-04-25,Vegetables,9,Onion,23
9257081,2023-04-25,Edible Oils,10,Palm Oil (Packed),98
9257428,2023-04-25,Vegetables,11,Potato,29
9257859,2023-04-25,Grains & Pulses,12,Rice,59
9258295,2023-04-25,Others,13,Salt Pack (Iodised),26
9259094,2023-04-25,Others,15,Sugar,41
9259520,2023-04-25,Edible Oils,16,Sunflower Oil (Packed),131
9259905,2023-04-25,Others,17,Tea Loose,303
9260321,2023-04-25,Vegetables,18,Tomato,16
9260743,2023-04-25,Grains & Pulses,19,Tur/Arhar Dal,134
9261170,2023-04-25,Grains & Pulses,20,Urad Dal,121
9261583,2023-04-25,Edible Oils,21,Vanaspati (Packed),121
9261985,2023-04-25,Grains & Pulses,22,Wheat,41
9262357,2023-04-26,Grains & Pulses,1,Atta (Wheat),37
9262795,2023-04-26,Grains & Pulses,2,Gram Dal,71
9263215,2023-04-26,Edible Oils,3,Groundnut Oil (Packed),193
9263530,2023-04-26,Others,4,Gur,53
9263949,2023-04-26,Grains & Pulses,5,Masoor Dal,96
9264388,2023-04-26,Others,6,Milk @,40
9264812,2023-04-26,Grains & Pulses,7,Moong Dal,113
9265247,2023-04-26,Edible Oils,8,Mustard Oil (Packed),182
9265677,2023-04-26,Vegetables,9,Onion,23
9266110,2023-04-26,Edible Oils,10,Palm Oil (Packed),98
9266462,2023-04-26,Vegetables,11,Potato,29
9266899,2023-04-26,Grains & Pulses,12,Rice,57
9267338,2023-04-26,Others,13,Salt Pack (Iodised),26
9268144,2023-04-26,Others,15,Sugar,40
9268575,2023-04-26,Edible Oils,16,Sunflower Oil (Packed),131
9268966,2023-04-26,Others,17,Tea Loose,303
9269385,2023-04-26,Vegetables,18,Tomato,14
9269813,2023-04-26,Grains & Pulses,19,Tur/Arhar Dal,134
9270242,2023-04-26,Grains & Pulses,20,Urad Dal,121
9270659,2023-04-26,Edible Oils,21,Vanaspati (Packed),126
9271067,2023-04-26,Grains & Pulses,22,Wheat,40
9271441,2023-04-27,Grains & Pulses,1,Atta (Wheat),37
9271887,2023-04-27,Grains & Pulses,2,Gram Dal,71
9272314,2023-04-27,Edible Oils,3,Groundnut Oil (Packed),193
9272636,2023-04-27,Others,4,Gur,53
9273061,2023-04-27,Grains & Pulses,5,Masoor Dal,97
9273507,2023-04-27,Others,6,Milk @,40
9273938,2023-04-27,Grains & Pulses,7,Moong Dal,111
9274380,2023-04-27,Edible Oils,8,Mustard Oil (Packed),182
9274815,2023-04-27,Vegetables,9,Onion,21
9275253,2023-04-27,Edible Oils,10,Palm Oil (Packed),98
9275607,2023-04-27,Vegetables,11,Potato,29
9276049,2023-04-27,Grains & Pulses,12,Rice,57
9276495,2023-04-27,Others,13,Salt Pack (Iodised),26
9277314,2023-04-27,Others,15,Sugar,40
9277753,2023-04-27,Edible Oils,16,Sunflower Oil (Packed),131
9278147,2023-04-27,Others,17,Tea Loose,303
9278573,2023-04-27,Vegetables,18,Tomato,14
9279005,2023-04-27,Grains & Pulses,19,Tur/Arhar Dal,134
9279441,2023-04-27,Grains & Pulses,20,Urad Dal,121
9279866,2023-04-27,Edible Oils,21,Vanaspati (Packed),126
9280276,2023-04-27,Grains & Pulses,22,Wheat,40
9280655,2023-04-28,Grains & Pulses,1,Atta (Wheat),37
9281099,2023-04-28,Grains & Pulses,2,Gram Dal,71
9281525,2023-04-28,Edible Oils,3,Groundnut Oil (Packed),193
9281842,2023-04-28,Others,4,Gur,53
9282265,2023-04-28,Grains & Pulses,5,Masoor Dal,102
9282710,2023-04-28,Others,6,Milk @,40
9283140,2023-04-28,Grains & Pulses,7,Moong Dal,116
9283581,2023-04-28,Edible Oils,8,Mustard Oil (Packed),182
9284014,2023-04-28,Vegetables,9,Onion,21
9284444,2023-04-28,Edible Oils,10,Palm Oil (Packed),98
9284796,2023-04-28,Vegetables,11,Potato,26
9285231,2023-04-28,Grains & Pulses,12,Rice,57
9285677,2023-04-28,Others,13,Salt Pack (Iodised),26
9286494,2023-04-28,Others,15,Sugar,40
9286929,2023-04-28,Edible Oils,16,Sunflower Oil (Packed),131
9287323,2023-04-28,Others,17,Tea Loose,303
9287743,2023-04-28,Vegetables,18,Tomato,15
9288168,2023-04-28,Grains & Pulses,19,Tur/Arhar Dal,139
9288604,2023-04-28,Grains & Pulses,20,Urad Dal,126
9289027,2023-04-28,Edible Oils,21,Vanaspati (Packed),126
9289438,2023-04-28,Grains & Pulses,22,Wheat,40
9289816,2023-04-29,Grains & Pulses,1,Atta (Wheat),37
9290206,2023-04-29,Grains & Pulses,2,Gram Dal,71
9290584,2023-04-29,Edible Oils,3,Groundnut Oil (Packed),193
9290867,2023-04-29,Others,4,Gur,53
9291246,2023-04-29,Grains & Pulses,5,Masoor Dal,102
9291636,2023-04-29,Others,6,Milk @,40
9292017,2023-04-29,Grains & Pulses,7,Moong Dal,116
9292407,2023-04-29,Edible Oils,8,Mustard Oil (Packed),182
9292788,2023-04-29,Vegetables,9,Onion,21
9293172,2023-04-29,Edible Oils,10,Palm Oil (Packed),98
9293494,2023-04-29,Vegetables,11,Potato,26
9293881,2023-04-29,Grains & Pulses,12,Rice,57
9294272,2023-04-29,Others,13,Salt Pack (Iodised),26
9294993,2023-04-29,Others,15,Sugar,40
9295378,2023-04-29,Edible Oils,16,Sunflower Oil (Packed),131
9295732,2023-04-29,Others,17,Tea Loose,303
9296108,2023-04-29,Vegetables,18,Tomato,15
9296492,2023-04-29,Grains & Pulses,19,Tur/Arhar Dal,139
9296880,2023-04-29,Grains & Pulses,20,Urad Dal,126
9297258,2023-04-29,Edible Oils,21,Vanaspati (Packed),126
9297626,2023-04-29,Grains & Pulses,22,Wheat,40
9297952,2023-04-30,Grains & Pulses,1,Atta (Wheat),37
9298214,2023-04-30,Grains & Pulses,2,Gram Dal,71
9298467,2023-04-30,Edible Oils,3,Groundnut Oil (Packed),193
